ens_name,registration_date,registration_cost_ether,expiry_date,registration_hour,st_registration_cost_ether
🧗‍♀🧗‍♀🧗‍♀.eth,2023-03-11 14:46:47,0.003478602219540306,2024-03-11 14:46:47,14,-0.2645042927267184
xerneas.eth,2023-03-11 14:44:23,0.5403231054421037,2024-03-10 20:33:35,14,8.34946138018463
kooook.eth,2023-03-11 14:44:23,0.006942805306942352,2025-03-11 02:22:47,14,-0.20891924659185362
yeli.eth,2023-03-11 14:38:47,0.12576669919140393,2024-03-10 20:27:59,14,1.697675562330078
thegeezer.eth,2023-03-11 14:33:47,0.01735701326735588,2028-03-10 19:39:47,14,-0.04181754518098624
prettyboyfredo.eth,2023-03-11 14:29:47,0.003471402653471176,2024-03-10 20:18:59,14,-0.2646198137288095
usdcclassic.eth,2023-03-11 14:27:35,0.003471402653471176,2024-03-10 20:16:47,14,-0.2646198137288095
usdclassic.eth,2023-03-11 14:27:35,0.003471402653471176,2024-03-10 20:16:47,14,-0.2646198137288095
digitalmassive.eth,2023-03-11 14:27:23,0.006942805306942352,2025-03-11 02:05:47,14,-0.20891924659185362
illax.eth,2023-03-11 14:25:23,0.01735701326735588,2028-03-10 19:31:23,14,-0.04181754518098624
stoneking.eth,2023-03-11 14:24:47,0.003504310989632956,2024-03-10 20:13:59,14,-0.26409178135379474
littlekingdom.eth,2023-03-11 14:23:47,0.00352007656443503,2024-03-10 20:12:59,14,-0.26383881402462667
advisable.eth,2023-03-11 14:22:47,0.003471402653471176,2024-03-10 20:11:59,14,-0.2646198137288095
vravatar.eth,2023-03-11 14:21:35,0.003471402653471176,2024-03-10 20:10:47,14,-0.2646198137288095
tangoauh.eth,2023-03-11 14:19:35,0.003489226993688976,2024-03-10 20:08:47,14,-0.26433381237486664
dont-care-if-it-rugs.eth,2023-03-11 14:03:35,0.006978453987377952,2025-03-11 01:41:59,14,-0.20834724388396797
dyztopian.eth,2023-03-11 14:01:47,0.03489226993688976,2033-03-11 00:13:47,14,0.23954530404322105
ningen.eth,2023-03-11 14:00:47,0.040021830516462416,2024-03-10 19:49:59,14,0.3218519281854444
0xfeldman.eth,2023-03-11 13:59:35,0.003489226993688976,2024-03-10 19:48:47,13,-0.26433381237486664
ilovemusic.eth,2023-03-11 13:55:35,0.039445935623557665,2026-03-11 07:23:11,13,0.31261137750660123
lifeofus.eth,2023-03-11 13:55:35,0.003477764058096572,2024-03-10 19:44:47,13,-0.26451774148862495
110101101011.eth,2023-03-11 13:52:11,0.003477764058096572,2024-03-10 19:41:23,13,-0.26451774148862495
igo.eth,2023-03-11 13:44:59,0.03739290549765322,2023-04-11 06:04:42,13,0.279669378615235
gamalon.eth,2023-03-11 13:32:35,0.003477764058096572,2024-03-10 19:21:47,13,-0.26451774148862495
hedrick.eth,2023-03-11 13:25:35,0.016937262085177523,2024-03-10 19:14:47,13,-0.048552684039154526
crybully.eth,2023-03-11 13:23:23,0.010490335732353548,2026-03-11 06:50:59,13,-0.15199716743361394
depeginu.eth,2023-03-11 13:15:35,0.000536933677083181,2023-05-06 15:15:35,13,-0.31170498434915583
onchaintattoo.eth,2023-03-11 13:15:23,0.010490335732353548,2026-03-11 06:42:59,13,-0.15199716743361394
alexcloak.eth,2023-03-11 13:07:47,0.010490335732353548,2026-03-11 06:35:23,13,-0.15199716743361394
nofucking.eth,2023-03-11 13:06:23,0.003496778577451182,2024-03-10 18:55:35,13,-0.26421264305504816
promptperfect.eth,2023-03-11 13:01:23,0.013987114309804732,2027-03-11 12:18:11,13,-0.0958894296228968
cryptomaximka.eth,2023-03-11 13:00:59,0.017483892887255915,2028-03-10 18:06:59,13,-0.039781691812179686
piratebank.eth,2023-03-11 13:00:11,0.006993557154902365,2025-03-11 00:38:35,13,-0.20810490524433103
thomashartmann.eth,2023-03-11 12:47:59,0.007010994513214666,2025-03-11 00:26:23,12,-0.20782511322815736
bitstubs.eth,2023-03-11 12:47:47,0.010516491769822,2026-03-11 06:15:23,12,-0.15157747940935334
tatacreationsbycarmenituarte.eth,2023-03-11 12:41:47,0.003505497256607333,2024-03-10 18:30:59,12,-0.2640727470469613
pokémongroup.eth,2023-03-11 12:29:23,0.003487933674696489,2024-03-10 18:18:35,12,-0.26435456439027993
pokémonvault.eth,2023-03-11 12:29:23,0.003487933674696489,2024-03-10 18:18:35,12,-0.26435456439027993
pokémoncollection.eth,2023-03-11 12:29:23,0.003487933674696489,2024-03-10 18:18:35,12,-0.26435456439027993
alexaichatbot.eth,2023-03-11 12:20:23,0.003487933674696489,2024-03-10 18:09:35,12,-0.26435456439027993
alexchatbot.eth,2023-03-11 12:14:47,0.003487933674696489,2024-03-10 18:03:59,12,-0.26435456439027993
roadwebvault.eth,2023-03-11 12:11:11,0.10463801024089468,2053-03-10 18:47:11,12,1.3586541133987957
moonplayground.eth,2023-03-11 12:06:11,0.003487933674696489,2024-03-10 17:55:23,12,-0.26435456439027993
rohanog.eth,2023-03-11 12:01:23,0.003487933674696489,2024-03-10 17:50:35,12,-0.26435456439027993
ruomise.eth,2023-03-11 12:00:35,0.003487933674696489,2024-03-10 17:49:47,12,-0.26435456439027993
visualchatgpt.eth,2023-03-11 11:59:23,0.00069758669072801,2023-05-23 13:09:13,11,-0.3091272182800627
d3marketreal.eth,2023-03-11 11:59:11,0.013951734698785957,2027-03-11 11:15:59,11,-0.09645711496382381
showpiece.eth,2023-03-11 11:56:47,0.068768715857209,2033-03-10 22:08:47,11,0.7831115332328487
reald3market.eth,2023-03-11 11:54:47,0.013916575229126985,2027-03-11 11:11:35,11,-0.09702126801540975
thenudemaja.eth,2023-03-11 11:47:11,0.003769072457888558,2024-04-10 04:05:29,11,-0.2598435378021273
thenakedmaja.eth,2023-03-11 11:47:11,0.003769072457888558,2024-04-10 04:05:29,11,-0.2598435378021273
girlwithapearl.eth,2023-03-11 11:47:11,0.003769072457888558,2024-04-10 04:05:29,11,-0.2598435378021273
ad19.eth,2023-03-11 11:45:23,0.11133260183288422,2024-03-10 17:34:35,11,1.4660725219349662
niggawtf.eth,2023-03-11 11:43:59,0.003479143807281746,2024-03-10 17:33:11,11,-0.2644956026531764
undyingrage.eth,2023-03-11 11:38:59,0.003479143807281746,2024-03-10 17:28:11,11,-0.2644956026531764
aitarget.eth,2023-03-11 11:37:59,0.003479143807281746,2024-03-10 17:27:11,11,-0.2644956026531764
removeliquiditybsc.eth,2023-03-11 11:06:47,0.003461715952629369,2024-03-10 16:55:59,11,-0.26477524217789333
51207.eth,2023-03-11 10:30:23,0.052937027194194256,2024-03-10 16:19:35,10,0.5290833707597173
神奇宝贝.eth,2023-03-11 10:29:23,0.1107695457104279,2024-03-10 16:18:35,10,1.4570379763977632
irls.eth,2023-03-11 09:41:35,0.1116190054167962,2024-03-10 15:30:47,9,1.4706680251497841
778712.eth,2023-03-11 09:37:59,0.003488093919279006,2024-03-10 15:27:11,9,-0.2643519931777132
sarara.eth,2023-03-11 09:37:59,0.01744046959639503,2028-03-10 14:43:59,9,-0.040478442425504746
toadstone.eth,2023-03-11 09:24:47,0.01046428175783702,2026-03-11 02:52:23,9,-0.15241521780160894
unilateraldecisions.eth,2023-03-11 08:50:23,0.01042417752544102,2026-03-11 02:17:59,8,-0.1530587122941927
junglex.eth,2023-03-11 08:04:11,0.010249908326578409,2026-03-11 01:31:47,8,-0.15585495755299153
lamb0.eth,2023-03-11 07:57:23,0.003416636108859469,2024-03-10 13:46:35,7,-0.2654985730948407
♓♓♓♓.eth,2023-03-11 07:33:11,0.008403848787600606,2023-04-08 07:33:11,7,-0.18547599940673065
♈♈♈♈.eth,2023-03-11 07:33:11,0.008403848787600606,2023-04-08 07:33:11,7,-0.18547599940673065
⛄⛄⛄⛄.eth,2023-03-11 07:33:11,0.008403848787600606,2023-04-08 07:33:11,7,-0.18547599940673065
🌜🌜🌜🌜.eth,2023-03-11 07:33:11,0.008403848787600606,2023-04-08 07:33:11,7,-0.18547599940673065
🍯🍯🍯🍯.eth,2023-03-11 07:33:11,0.008403848787600606,2023-04-08 07:33:11,7,-0.18547599940673065
stefan84.eth,2023-03-11 07:26:59,0.06817150522609774,2043-03-11 03:50:59,7,0.7735289597967612
usdcdepeg.eth,2023-03-11 07:21:47,0.003408575261304887,2024-03-10 13:10:59,7,-0.26562791383263895
horafa73.eth,2023-03-11 07:04:59,0.006817150522609774,2025-03-10 18:43:23,7,-0.21093544679951262
宝可梦系列.eth,2023-03-11 06:58:23,0.003408575261304887,2024-03-10 12:47:35,6,-0.26562791383263895
patriotic.eth,2023-03-11 06:57:47,0.4872609525811126,2024-03-10 12:46:59,6,7.498049918333713
loveisagarden.eth,2023-03-11 06:47:11,0.0102380231590215,2026-03-11 00:14:47,6,-0.15604566161112654
ポケモントレーナー.eth,2023-03-11 06:44:35,0.003412674386340499,2024-03-10 12:33:47,6,-0.26556214111421905
shotikovault.eth,2023-03-11 06:35:59,0.0170633719317025,2028-03-10 11:41:59,6,-0.046529182108034035
lotideployer.eth,2023-03-11 06:33:59,0.003412674386340499,2024-03-10 12:23:11,6,-0.26556214111421905
doge-1dev.eth,2023-03-11 06:32:35,0.0102380231590215,2026-03-11 00:00:11,6,-0.15604566161112654
shotiko.eth,2023-03-11 06:30:47,0.0170633719317025,2028-03-10 11:36:47,6,-0.046529182108034035
gordraws.eth,2023-03-11 06:18:47,0.003412674386340499,2024-03-10 12:07:59,6,-0.26556214111421905
zetsuen.eth,2023-03-11 06:11:35,0.003412674386340499,2024-03-10 12:00:47,6,-0.26556214111421905
depositinsurancenationalbankofsantaclara.eth,2023-03-11 06:08:47,0.003412674386340499,2024-03-10 11:57:59,6,-0.26556214111421905
usdcbear.eth,2023-03-11 06:02:11,0.003412674386340499,2024-03-10 11:51:23,6,-0.26556214111421905
l3yumvault.eth,2023-03-11 05:50:11,0.017117663682691187,2028-03-10 10:56:11,5,-0.045658041067133955
wyzecam.eth,2023-03-11 05:19:59,0.013694130946152948,2027-03-11 04:36:47,5,-0.10059050902686023
ringothy.eth,2023-03-11 04:50:47,0.01701263602929298,2028-03-10 09:56:47,4,-0.04734326760041844
clownworldcapitalist.eth,2023-03-11 04:44:35,0.01701263602929298,2028-03-10 09:50:35,4,-0.04734326760041844
clownworldcapitalism.eth,2023-03-11 04:35:23,0.01701263602929298,2028-03-10 09:41:23,4,-0.04734326760041844
will-thomas.eth,2023-03-11 04:20:59,0.006805054411717192,2025-03-10 15:59:23,4,-0.21112953555962652
snave.eth,2023-03-11 04:20:47,0.05103790808787895,2038-03-10 19:38:47,4,0.49861095893027535
memezine.eth,2023-03-11 04:15:11,0.006805054411717192,2025-03-10 15:53:35,4,-0.21112953555962652
elonbankdev.eth,2023-03-11 04:13:23,0.003402527205858596,2024-03-10 10:02:35,4,-0.26572495821269587
smallsparrow8.eth,2023-03-11 04:10:35,0.006805054411717192,2025-03-10 15:48:59,4,-0.21112953555962652
thirstythursday.eth,2023-03-11 04:06:11,0.020517804835975675,2025-03-10 15:44:35,4,0.008899096058480539
goin2zero.eth,2023-03-11 04:00:59,0.003384386400854462,2024-03-10 09:50:11,4,-0.2660160374183999
mindbenders.eth,2023-03-11 03:56:59,0.03586707714898392,2033-10-15 17:38:30,3,0.25518662254845004
tacotuesdays.eth,2023-03-11 03:54:11,0.010818143887727977,2025-03-10 15:32:35,3,-0.14673730506984664
mocasmoka.eth,2023-03-11 03:52:35,0.010163227048649833,2026-03-10 21:20:11,3,-0.1572458063892537
mocape.eth,2023-03-11 03:37:59,0.010163227048649833,2026-03-10 21:05:35,3,-0.1572458063892537
pan-drainer.eth,2023-03-11 03:34:35,0.006775484699099889,2025-03-10 15:12:59,3,-0.2116039978814242
fazendeiro.eth,2023-03-11 03:30:23,0.010163227048649833,2026-03-10 20:57:59,3,-0.1572458063892537
registered-security.eth,2023-03-11 03:29:11,0.003387742349549944,2024-03-10 09:18:23,3,-0.2659621893735947
dogmoneydeployer.eth,2023-03-11 03:25:11,0.010163227048649833,2026-03-10 20:52:47,3,-0.1572458063892537
ritcoin.eth,2023-03-11 03:24:35,0.016938711747749725,2028-03-10 08:30:35,3,-0.048529423404912585
theaccolade.eth,2023-03-11 03:19:23,0.006775484699099889,2025-03-10 14:57:47,3,-0.2116039978814242
dexspace.eth,2023-03-11 03:11:11,0.020207209525333343,2029-03-10 14:06:23,3,0.003915423266861961
buildanddestroypodcast.eth,2023-03-11 03:03:23,0.006735736508444447,2025-03-10 14:41:47,3,-0.21224177948822287
valenciacrypto.eth,2023-03-11 03:01:47,0.04063336695571581,2035-03-11 00:52:11,3,0.3316643671018195
thehotguy.eth,2023-03-11 02:54:11,0.006785453398358748,2025-03-10 14:32:35,2,-0.2114440446124535
puggi.eth,2023-03-11 02:50:47,0.003392726699179374,2024-03-10 08:39:59,2,-0.2658822127391094
satoshisleuth.eth,2023-03-11 02:37:11,0.006826829944727325,2025-03-10 14:15:35,2,-0.21078013514156752
professorskeleton.eth,2023-03-11 02:33:35,0.006826829944727325,2025-03-10 14:11:59,2,-0.21078013514156752
hashhacker.eth,2023-03-11 02:31:35,0.006894951998640952,2025-03-10 14:09:59,2,-0.20968707927444447
blurismeme.eth,2023-03-11 02:25:59,0.03447475999320476,2033-03-10 12:37:59,2,0.2328461270908388
blurgoats.eth,2023-03-11 02:21:47,0.006894951998640952,2025-03-10 14:00:11,2,-0.20968707927444447
applegreens.eth,2023-03-11 02:17:23,0.006894951998640952,2025-03-10 13:55:47,2,-0.20968707927444447
chainsavvy.eth,2023-03-11 02:05:47,0.003464863843172894,2024-03-10 07:54:59,2,-0.26472473254070555
medellín.eth,2023-03-11 02:02:11,0.1442525440171511,2026-03-10 19:29:47,2,1.9942911219714445
etherforge.eth,2023-03-11 01:55:47,0.003464863843172894,2024-03-10 07:44:59,1,-0.26472473254070555
versigable.eth,2023-03-11 01:49:59,0.03478587461631492,2033-03-10 12:01:59,1,0.23783813253696812
degodsnfts.eth,2023-03-11 01:40:59,0.003478587461631491,2024-03-10 07:30:11,1,-0.2645045295254919
delabsnfts.eth,2023-03-11 01:37:23,0.006957174923262983,2025-03-10 13:15:47,1,-0.20868867818521858
coldsnack.eth,2023-03-11 01:37:11,0.017381389398762388,2028-03-09 01:37:11,1,-0.04142641672961234
vismad.eth,2023-03-11 01:34:59,0.013914349846525967,2027-03-11 00:51:47,1,-0.0970569755046719
degenmorenft.eth,2023-03-11 01:32:23,0.006957174923262983,2025-03-10 13:10:47,1,-0.20868867818521858
kakihara.eth,2023-03-11 01:30:11,0.003478587461631491,2024-03-10 07:19:23,1,-0.2645045295254919
degenmorenfts.eth,2023-03-11 01:28:23,0.007001329905156004,2025-03-10 13:06:47,1,-0.20798018718637007
rockpets.eth,2023-03-11 01:12:59,0.007001329905156004,2025-03-10 12:51:23,1,-0.20798018718637007
dillyflippd.eth,2023-03-11 01:11:47,0.003500664952578002,2024-03-10 07:00:59,1,-0.2641502840260676
benscafe.eth,2023-03-11 01:09:35,0.003500664952578002,2024-03-10 06:58:47,1,-0.2641502840260676
ichithekiller.eth,2023-03-11 01:05:35,0.003500664952578002,2024-03-10 06:54:47,1,-0.2641502840260676
pimpdaddygriff.eth,2023-03-11 01:00:35,0.003500664952578002,2024-03-10 06:49:47,1,-0.2641502840260676
sonsofsatoshi.eth,2023-03-11 00:57:11,0.003500664952578002,2024-03-10 06:46:23,0,-0.2641502840260676
miamiape.eth,2023-03-11 00:56:11,0.04485782087099678,2024-03-10 06:45:23,0,0.39944805640959674
pearlclub.eth,2023-03-11 00:51:35,0.010445657552401216,2026-03-10 18:19:11,0,-0.15271405343342828
fellowdigi.eth,2023-03-11 00:48:59,0.003481885850800405,2024-03-10 06:38:11,0,-0.26445160505498627
azpresident.eth,2023-03-11 00:48:23,0.010445657552401216,2026-03-10 18:15:59,0,-0.15271405343342828
timestamping.eth,2023-03-11 00:48:23,0.003481885850800405,2024-03-10 06:37:35,0,-0.26445160505498627
swapnilgawande.eth,2023-03-11 00:43:11,0.03481885850800406,2033-03-10 10:55:11,0,0.2383673772420247
stonkys.eth,2023-03-11 00:31:59,0.003481885850800405,2024-03-10 06:21:11,0,-0.26445160505498627
cartoonification.eth,2023-03-11 00:28:35,0.010445657552401216,2026-03-10 17:56:11,0,-0.15271405343342828
481526.eth,2023-03-11 00:26:47,0.006963771701600811,2025-03-10 12:05:11,0,-0.20858282924420726
payrelay.eth,2023-03-11 00:24:47,0.006959148157961617,2025-03-10 00:24:47,0,-0.2086570165478979
oglag.eth,2023-03-11 00:22:23,0.006963771701600811,2025-03-10 12:00:47,0,-0.20858282924420726
lostlaing.eth,2023-03-11 00:18:23,0.006963771701600811,2025-03-10 11:56:47,0,-0.20858282924420726
felicianoassetmanagement.eth,2023-03-11 00:10:35,0.07002280413019522,2043-03-10 20:34:35,0,0.8032340701489534
jagerlecoultre.eth,2023-03-11 00:08:11,0.010503420619529283,2026-03-10 17:35:47,0,-0.15178721321355745
audioether.eth,2023-03-11 00:06:35,0.03501140206509761,2033-03-10 10:18:35,0,0.2414568446415941
vacheroncostantin.eth,2023-03-11 00:05:23,0.010503420619529283,2026-03-10 17:32:59,0,-0.15178721321355745
skogis.eth,2023-03-11 00:03:59,0.007002280413019522,2025-03-10 11:42:23,0,-0.2079649357642934
alltimetrading.eth,2023-03-11 00:02:59,0.00175057010325488,2023-09-09 14:57:35,0,-0.2922315195903973
learningblocks.eth,2023-03-10 23:53:59,0.01752684320951845,2028-03-10 04:59:59,23,-0.039092530240459944
cryptocurrencyapp.eth,2023-03-10 23:51:11,0.00350536864190369,2024-03-10 05:40:23,23,-0.2640748107407042
paulmcgarry.eth,2023-03-10 23:50:47,0.01752684320951845,2028-03-10 04:56:47,23,-0.039092530240459944
blueghost.eth,2023-03-10 23:46:35,0.00350536864190369,2024-03-10 05:35:47,23,-0.2640748107407042
disnenfo.eth,2023-03-10 23:42:11,0.00350536864190369,2024-03-10 05:31:23,23,-0.2640748107407042
ethereumtheking.eth,2023-03-10 23:39:47,0.00350536864190369,2024-03-10 05:28:59,23,-0.2640748107407042
ensmasters.eth,2023-03-10 23:39:11,0.00701073728380738,2025-03-10 11:17:35,23,-0.20782924061564315
rodcostas.eth,2023-03-10 23:34:35,0.003503041278862254,2024-03-09 23:34:35,23,-0.26411215456228937
rekttbot.eth,2023-03-10 23:34:23,0.00350536864190369,2024-03-10 05:23:35,23,-0.2640748107407042
hexstring.eth,2023-03-10 23:32:47,0.00701073728380738,2025-03-10 11:11:11,23,-0.20782924061564315
johnnydeppfreeze.eth,2023-03-10 23:29:59,0.00701073728380738,2025-03-10 11:08:23,23,-0.20782924061564315
dustinhaggett.eth,2023-03-10 23:25:35,0.00350536864190369,2024-03-10 05:14:47,23,-0.2640748107407042
ipv4.eth,2023-03-10 23:22:35,0.22434359308157087,2025-03-10 11:00:59,23,3.279396107133886
eubanks.eth,2023-03-10 23:19:11,0.05257816085239125,2026-03-10 16:46:47,23,0.5233251626922077
cyborns.eth,2023-03-10 23:17:59,0.000350536841974226,2023-04-16 11:52:54,23,-0.3146958242097294
xomillion.eth,2023-03-10 23:16:23,0.00350536864190369,2024-03-10 05:05:35,23,-0.2640748107407042
co-dao.eth,2023-03-10 23:15:35,0.0350536864190369,2033-03-10 09:27:35,23,0.24213532038484537
hiimmedia.eth,2023-03-10 23:15:23,0.01402147456761476,2027-03-10 22:32:11,23,-0.09533810036552103
vintageai.eth,2023-03-10 23:11:47,0.00350536864190369,2024-03-10 05:00:59,23,-0.2640748107407042
postphoto.eth,2023-03-10 23:11:47,0.00350536864190369,2024-03-10 05:00:59,23,-0.2640748107407042
postphotographer.eth,2023-03-10 23:11:47,0.00350536864190369,2024-03-10 05:00:59,23,-0.2640748107407042
postphotograph.eth,2023-03-10 23:11:47,0.00350536864190369,2024-03-10 05:00:59,23,-0.2640748107407042
ai-photography.eth,2023-03-10 23:11:47,0.00350536864190369,2024-03-10 05:00:59,23,-0.2640748107407042
ocrap.eth,2023-03-10 22:58:35,0.00701073728380738,2025-03-10 10:36:59,22,-0.20782924061564315
papapowel.eth,2023-03-10 22:53:47,0.017722668245819546,2028-03-10 03:59:47,22,-0.0359504097000268
stablecats.eth,2023-03-10 22:47:35,0.017722668245819546,2028-03-10 03:53:35,22,-0.0359504097000268
willilempert.eth,2023-03-10 22:44:11,0.017722668245819546,2028-03-10 03:50:11,22,-0.0359504097000268
emsreal.eth,2023-03-10 22:43:47,0.003544533649163908,2024-03-10 04:32:59,22,-0.26344638663261755
ramenpacket.eth,2023-03-10 22:41:35,0.003544533649163908,2024-03-10 04:30:47,22,-0.26344638663261755
🧑‍🦲🧑‍🦲🧑‍🦲.eth,2023-03-10 22:39:47,0.007159403798369404,2024-03-10 04:28:59,22,-0.20544380452481717
roseglow.eth,2023-03-10 22:38:59,0.007089067298327817,2025-03-10 10:17:23,22,-0.20657239239946987
cookerino.eth,2023-03-10 22:38:47,0.003544533649163908,2024-03-10 04:27:59,22,-0.26344638663261755
snuswarlord.eth,2023-03-10 22:35:11,0.003544533649163908,2024-03-10 04:24:23,22,-0.26344638663261755
nowhiteflags.eth,2023-03-10 22:27:23,0.010633600947491724,2026-03-10 15:54:59,22,-0.14969839816632224
swolla.eth,2023-03-10 22:27:11,0.003544533649163908,2024-03-10 04:16:23,22,-0.26344638663261755
ohfuckimdrunk.eth,2023-03-10 22:26:35,0.007089067298327817,2025-03-10 10:04:59,22,-0.20657239239946987
strong420.eth,2023-03-10 22:24:35,0.003544533649163908,2024-03-10 04:13:47,22,-0.26344638663261755
jpmorganisafortress.eth,2023-03-10 22:21:59,0.003544533649163908,2024-03-10 04:11:11,22,-0.26344638663261755
juanluisguerra.eth,2023-03-10 22:18:59,0.003526550728789431,2024-03-10 04:08:11,22,-0.263734932492498
rebbullnft.eth,2023-03-10 22:17:35,0.017632753643947157,2028-03-10 03:23:35,22,-0.03739313899942907
lazybuttons.eth,2023-03-10 22:13:11,0.010579652186368294,2026-03-10 15:40:47,22,-0.15056403574596355
btcnestegg.eth,2023-03-10 22:12:23,0.007053101457578862,2025-03-10 09:50:47,22,-0.2071494841192308
ethnestegg.eth,2023-03-10 22:07:59,0.007053101457578862,2025-03-10 09:46:23,22,-0.2071494841192308
missluxeno.eth,2023-03-10 22:07:23,0.007053101457578862,2025-03-10 09:45:47,22,-0.2071494841192308
kevinjames.eth,2023-03-10 22:06:59,0.025709500251966295,2024-03-10 03:56:11,22,0.09220270786618878
sanchaz.eth,2023-03-10 22:06:47,0.003526550728789431,2024-03-10 03:55:59,22,-0.263734932492498
pawpetuals.eth,2023-03-10 22:03:35,0.003526550728789431,2024-03-10 03:52:47,22,-0.263734932492498
ifbb.eth,2023-03-10 21:57:47,0.18257060693419694,2023-05-22 23:07:37,21,2.609125541693631
toomany0s.eth,2023-03-10 21:57:35,0.017632753643947157,2028-03-10 03:03:35,21,-0.03739313899942907
royalroiers.eth,2023-03-10 21:56:47,0.010579652186368294,2026-03-10 15:24:23,21,-0.15056403574596355
barjomi.eth,2023-03-10 21:55:47,0.003532940053938236,2024-03-10 03:44:59,21,-0.2636324122521407
wildrun.eth,2023-03-10 21:55:11,0.003532940053938236,2024-03-10 03:44:23,21,-0.2636324122521407
jbsquantum.eth,2023-03-10 21:52:11,0.01059882016181471,2026-03-10 15:19:47,21,-0.15025647502489162
runningoutofeth.eth,2023-03-10 21:50:35,0.01059882016181471,2026-03-10 15:18:11,21,-0.15025647502489162
snailbrooktexas.eth,2023-03-10 21:49:23,0.007065880107876473,2025-03-10 09:27:47,21,-0.2069444436385162
thetechstockcollapse.eth,2023-03-10 21:45:23,0.003532940053938236,2024-03-10 03:34:35,21,-0.2636324122521407
kotcat.eth,2023-03-10 21:45:11,0.003532940053938236,2024-03-10 03:34:23,21,-0.2636324122521407
ens-music.eth,2023-03-10 21:44:47,0.003532940053938236,2024-03-10 03:33:59,21,-0.2636324122521407
techstockcollapse.eth,2023-03-10 21:44:47,0.003532940053938236,2024-03-10 03:33:59,21,-0.2636324122521407
curioushero.eth,2023-03-10 21:40:47,0.003532940053938236,2024-03-10 03:29:59,21,-0.2636324122521407
prezauto1.eth,2023-03-10 21:37:11,0.003512902692476712,2024-03-10 03:26:23,21,-0.263953922750561
goatling.eth,2023-03-10 21:32:47,0.003512902692476712,2024-03-10 03:21:59,21,-0.263953922750561
apams.eth,2023-03-10 21:32:35,0.003512902692476712,2024-03-10 03:21:47,21,-0.263953922750561
arushk.eth,2023-03-10 21:30:47,0.014051610769906847,2027-03-10 20:47:35,21,-0.09485454840494832
lionade.eth,2023-03-10 21:30:23,0.003512902692476712,2024-03-10 03:19:35,21,-0.263953922750561
bizzyaf.eth,2023-03-10 21:27:23,0.003512902692476712,2024-03-10 03:16:35,21,-0.263953922750561
stickmanyachtclub.eth,2023-03-10 21:24:11,0.003512902692476712,2024-03-10 03:13:23,21,-0.263953922750561
lordvenge.eth,2023-03-10 21:23:47,0.010538708077430136,2026-03-10 14:51:23,21,-0.15122100652015255
bankersatoshi.eth,2023-03-10 21:22:11,0.003512902692476712,2024-03-10 03:11:23,21,-0.263953922750561
finalthoughts.eth,2023-03-10 21:20:35,0.003512902692476712,2024-03-10 03:09:47,21,-0.263953922750561
pedo.eth,2023-03-10 21:19:35,0.008617728803344112,2023-04-07 21:19:35,21,-0.18204417677899204
matiyna.eth,2023-03-10 21:16:47,0.003512902692476712,2024-03-10 03:05:59,21,-0.263953922750561
dbarot.eth,2023-03-10 21:14:59,0.007025805384953424,2025-03-10 08:53:23,21,-0.2075874646353568
winwild.eth,2023-03-10 21:12:23,0.003512902692476712,2024-03-10 03:01:35,21,-0.263953922750561
larrybinancejr.eth,2023-03-10 20:59:23,0.007025805384953424,2025-03-10 08:37:47,20,-0.2075874646353568
fuckoffscammer.eth,2023-03-10 20:58:47,0.007025805384953424,2025-03-10 08:37:11,20,-0.2075874646353568
lovemachi.eth,2023-03-10 20:53:59,0.003522721902283888,2024-03-10 02:43:11,20,-0.2637963681221604
javier7moreno.eth,2023-03-10 20:47:23,0.007085534570338987,2025-03-10 08:25:47,20,-0.20662907696538207
melrenterrwallet.eth,2023-03-10 20:42:23,0.007085534570338987,2025-03-10 08:20:47,20,-0.20662907696538207
ahxgh0st.eth,2023-03-10 20:40:47,0.003542767285169493,2024-03-10 02:29:59,20,-0.26347472891557366
ethmood.eth,2023-03-10 20:31:47,0.003542767285169493,2024-03-10 02:20:59,20,-0.26347472891557366
genibest.eth,2023-03-10 20:31:11,0.014171069140677974,2027-03-10 19:47:59,20,-0.09293777306499891
perfectpuppy.eth,2023-03-10 20:29:47,0.003542767285169493,2024-03-10 02:18:59,20,-0.26347472891557366
unmeasured.eth,2023-03-10 20:29:23,0.006680544060423316,2024-03-10 02:18:35,20,-0.2131273727089862
gıgachad.eth,2023-03-10 20:27:47,0.007085534570338987,2025-03-10 08:06:11,20,-0.20662907696538207
scammerviruscalls.eth,2023-03-10 20:26:35,0.003542767285169493,2024-03-10 02:15:47,20,-0.26347472891557366
0xnatef.eth,2023-03-10 20:20:23,0.003542767285169493,2024-03-10 02:09:35,20,-0.26347472891557366
zabicko.eth,2023-03-10 20:17:59,0.007085534570338987,2025-03-10 07:56:23,20,-0.20662907696538207
roamaroundio.eth,2023-03-10 20:17:35,0.003542767285169493,2024-03-10 02:06:47,20,-0.26347472891557366
roamaround.eth,2023-03-10 20:17:35,0.003542767285169493,2024-03-10 02:06:47,20,-0.26347472891557366
gluglugluglug.eth,2023-03-10 20:16:35,0.003542767285169493,2024-03-10 02:05:47,20,-0.26347472891557366
urlie.eth,2023-03-10 20:13:47,0.003542767285169493,2024-03-10 02:02:59,20,-0.26347472891557366
howltools.eth,2023-03-10 20:07:11,0.003542767285169493,2024-03-10 01:56:23,20,-0.26347472891557366
